"date","geoRegion","entries","pop","sumTotal","per100Persons","per100PersonsTotal","type","version","granularity"
2021-01-30,"TI",NA,351491,15756,NA,4.48,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-31,"TI",NA,351491,19737,NA,5.62,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-01,"TI",NA,351491,19737,NA,5.62,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-02,"TI",NA,351491,19737,NA,5.62,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-03,"TI",NA,351491,20550,NA,5.85,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-04,"TI",NA,351491,20550,NA,5.85,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-05,"TI",NA,351491,20550,NA,5.85,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-06,"TI",NA,351491,20550,NA,5.85,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-07,"TI",NA,351491,24899,NA,7.08,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-08,"TI",NA,351491,24899,NA,7.08,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-09,"TI",NA,351491,24899,NA,7.08,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-10,"TI",NA,351491,29938,NA,8.52,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-11,"TI",NA,351491,29938,NA,8.52,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-12,"TI",NA,351491,29938,NA,8.52,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-13,"TI",NA,351491,29938,NA,8.52,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-14,"TI",NA,351491,31184,NA,8.87,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-15,"TI",NA,351491,31184,NA,8.87,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-16,"TI",NA,351491,31184,NA,8.87,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-17,"TI",NA,351491,31879,NA,9.07,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-18,"TI",NA,351491,31879,NA,9.07,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-19,"TI",NA,351491,31879,NA,9.07,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-20,"TI",NA,351491,31879,NA,9.07,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-21,"TI",NA,351491,32775,NA,9.32,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-24,"UR",NA,36703,1361,NA,3.71,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-25,"UR",NA,36703,1361,NA,3.71,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-26,"UR",NA,36703,1361,NA,3.71,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-27,"UR",NA,36703,1873,NA,5.1,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-28,"UR",NA,36703,1873,NA,5.1,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-29,"UR",NA,36703,1873,NA,5.1,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-30,"UR",NA,36703,1873,NA,5.1,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-31,"UR",NA,36703,2184,NA,5.95,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-01,"UR",NA,36703,2184,NA,5.95,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-02,"UR",NA,36703,2184,NA,5.95,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-03,"UR",NA,36703,2699,NA,7.35,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-04,"UR",NA,36703,2699,NA,7.35,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-05,"UR",NA,36703,2699,NA,7.35,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-06,"UR",NA,36703,2699,NA,7.35,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-07,"UR",NA,36703,2918,NA,7.95,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-08,"UR",NA,36703,2918,NA,7.95,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-09,"UR",NA,36703,2918,NA,7.95,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-10,"UR",NA,36703,3360,NA,9.15,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-11,"UR",NA,36703,3360,NA,9.15,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-12,"UR",NA,36703,3360,NA,9.15,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-13,"UR",NA,36703,3360,NA,9.15,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-14,"UR",NA,36703,3360,NA,9.15,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-15,"UR",NA,36703,3360,NA,9.15,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-16,"UR",NA,36703,3360,NA,9.15,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-17,"UR",NA,36703,3799,NA,10.35,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-18,"UR",NA,36703,3799,NA,10.35,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-19,"UR",NA,36703,3799,NA,10.35,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-20,"UR",NA,36703,3799,NA,10.35,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-21,"UR",NA,36703,4069,NA,11.09,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-24,"VS",NA,345525,10210,NA,2.95,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-25,"VS",NA,345525,10210,NA,2.95,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-26,"VS",NA,345525,10210,NA,2.95,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-27,"VS",NA,345525,13725,NA,3.97,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-28,"VS",NA,345525,13725,NA,3.97,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-29,"VS",NA,345525,13725,NA,3.97,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-30,"VS",NA,345525,13725,NA,3.97,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-31,"VS",NA,345525,14240,NA,4.12,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-01,"VS",NA,345525,14240,NA,4.12,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-02,"VS",NA,345525,14240,NA,4.12,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-03,"VS",NA,345525,16735,NA,4.84,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-04,"VS",NA,345525,16735,NA,4.84,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-05,"VS",NA,345525,16735,NA,4.84,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-06,"VS",NA,345525,16735,NA,4.84,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-07,"VS",NA,345525,17370,NA,5.03,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-08,"VS",NA,345525,17370,NA,5.03,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-09,"VS",NA,345525,17370,NA,5.03,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-10,"VS",NA,345525,19955,NA,5.78,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-11,"VS",NA,345525,19955,NA,5.78,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-12,"VS",NA,345525,19955,NA,5.78,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-13,"VS",NA,345525,19955,NA,5.78,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-14,"VS",NA,345525,21675,NA,6.27,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-15,"VS",NA,345525,21675,NA,6.27,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-16,"VS",NA,345525,21675,NA,6.27,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-17,"VS",NA,345525,26145,NA,7.57,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-18,"VS",NA,345525,26145,NA,7.57,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-19,"VS",NA,345525,26145,NA,7.57,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-20,"VS",NA,345525,26145,NA,7.57,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-21,"VS",NA,345525,28255,NA,8.18,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-24,"ZH",NA,1539275,25528,NA,1.66,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-25,"ZH",NA,1539275,25528,NA,1.66,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-26,"ZH",NA,1539275,25528,NA,1.66,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-27,"ZH",NA,1539275,34900,NA,2.27,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-28,"ZH",NA,1539275,34900,NA,2.27,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-29,"ZH",NA,1539275,34900,NA,2.27,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-30,"ZH",NA,1539275,34900,NA,2.27,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-31,"ZH",NA,1539275,46081,NA,2.99,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-01,"ZH",NA,1539275,46081,NA,2.99,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-02,"ZH",NA,1539275,46081,NA,2.99,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-03,"ZH",NA,1539275,54243,NA,3.52,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-04,"ZH",NA,1539275,54243,NA,3.52,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-05,"ZH",NA,1539275,54243,NA,3.52,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-06,"ZH",NA,1539275,54243,NA,3.52,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-07,"ZH",NA,1539275,59480,NA,3.86,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-08,"ZH",NA,1539275,59480,NA,3.86,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-09,"ZH",NA,1539275,59480,NA,3.86,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-10,"ZH",NA,1539275,69141,NA,4.49,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-11,"ZH",NA,1539275,69141,NA,4.49,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-12,"ZH",NA,1539275,69141,NA,4.49,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-13,"ZH",NA,1539275,69141,NA,4.49,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-14,"ZH",NA,1539275,85969,NA,5.59,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-15,"ZH",NA,1539275,85969,NA,5.59,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-16,"ZH",NA,1539275,85969,NA,5.59,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-17,"ZH",NA,1539275,93499,NA,6.07,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-18,"ZH",NA,1539275,93499,NA,6.07,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-19,"ZH",NA,1539275,93499,NA,6.07,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-20,"ZH",NA,1539275,93499,NA,6.07,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-21,"ZH",NA,1539275,102726,NA,6.67,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-24,"CHFL",NA,8644780,196263,NA,2.27,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-25,"CHFL",NA,8644780,202565,NA,2.34,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-26,"CHFL",NA,8644780,209368,NA,2.42,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-27,"CHFL",NA,8644780,259983,NA,3.01,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-28,"CHFL",NA,8644780,267105,NA,3.09,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-29,"CHFL",NA,8644780,273439,NA,3.16,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-30,"CHFL",NA,8644780,274175,NA,3.17,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-31,"CHFL",NA,8644780,315063,NA,3.64,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-01,"CHFL",NA,8644780,320970,NA,3.71,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-02,"CHFL",NA,8644780,327567,NA,3.79,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-03,"CHFL",NA,8644780,369359,NA,4.27,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-04,"CHFL",NA,8644780,376487,NA,4.36,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-05,"CHFL",NA,8644780,382800,NA,4.43,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-06,"CHFL",NA,8644780,383619,NA,4.44,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-07,"CHFL",NA,8644780,414270,NA,4.79,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-08,"CHFL",NA,8644780,421933,NA,4.88,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-09,"CHFL",NA,8644780,430234,NA,4.98,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-10,"CHFL",NA,8644780,482805,NA,5.58,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-11,"CHFL",NA,8644780,491860,NA,5.69,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-12,"CHFL",NA,8644780,502182,NA,5.81,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-13,"CHFL",NA,8644780,503706,NA,5.83,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-14,"CHFL",NA,8644780,542848,NA,6.28,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-15,"CHFL",NA,8644780,552334,NA,6.39,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-16,"CHFL",NA,8644780,563073,NA,6.51,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-17,"CHFL",NA,8644780,614066,NA,7.1,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-18,"CHFL",NA,8644780,625196,NA,7.23,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-19,"CHFL",NA,8644780,635089,NA,7.35,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-20,"CHFL",NA,8644780,636780,NA,7.37,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-21,"CHFL",NA,8644780,675556,NA,7.81,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-24,"CH",NA,8606033,195921,NA,2.28,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-25,"CH",NA,8606033,202148,NA,2.35,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-26,"CH",NA,8606033,208906,NA,2.43,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-27,"CH",NA,8606033,259521,NA,3.02,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-28,"CH",NA,8606033,266455,NA,3.1,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-29,"CH",NA,8606033,272599,NA,3.17,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-30,"CH",NA,8606033,273335,NA,3.18,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-01-31,"CH",NA,8606033,314223,NA,3.65,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-01,"CH",NA,8606033,320130,NA,3.72,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-02,"CH",NA,8606033,326727,NA,3.8,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-03,"CH",NA,8606033,368514,NA,4.28,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-04,"CH",NA,8606033,375642,NA,4.36,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-05,"CH",NA,8606033,381955,NA,4.44,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-06,"CH",NA,8606033,382774,NA,4.45,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-07,"CH",NA,8606033,413425,NA,4.8,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-08,"CH",NA,8606033,420983,NA,4.89,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-09,"CH",NA,8606033,429210,NA,4.99,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-10,"CH",NA,8606033,481728,NA,5.6,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-11,"CH",NA,8606033,490718,NA,5.7,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-12,"CH",NA,8606033,501010,NA,5.82,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-13,"CH",NA,8606033,502534,NA,5.84,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-14,"CH",NA,8606033,541676,NA,6.29,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-15,"CH",NA,8606033,551087,NA,6.4,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-16,"CH",NA,8606033,561581,NA,6.53,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-17,"CH",NA,8606033,612373,NA,7.12,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-18,"CH",NA,8606033,623384,NA,7.24,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-19,"CH",NA,8606033,633277,NA,7.36,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-20,"CH",NA,8606033,634968,NA,7.38,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
2021-02-21,"CH",NA,8606033,673744,NA,7.83,"COVID19VaccDosesAdministered","2021-02-21_23-59-00","summary"
